,Unnamed: 0,Date,Time,DateTime,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,olympic_solar,oakleigh_solar,moorabbin_solar
206,133808,2020-04-27,17:30:00,2020-04-27 17:30:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
207,133809,2020-04-27,17:45:00,2020-04-27 17:45:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
208,133810,2020-04-27,18:00:00,2020-04-27 18:00:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
209,133811,2020-04-27,18:15:00,2020-04-27 18:15:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
210,133812,2020-04-27,18:30:00,2020-04-27 18:30:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
211,133813,2020-04-27,18:45:00,2020-04-27 18:45:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
212,133814,2020-04-27,19:00:00,2020-04-27 19:00:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
213,133815,2020-04-27,19:15:00,2020-04-27 19:15:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
214,133816,2020-04-27,19:30:00,2020-04-27 19:30:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
215,133817,2020-04-27,19:45:00,2020-04-27 19:45:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
216,133818,2020-04-27,20:00:00,2020-04-27 20:00:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
217,133819,2020-04-27,20:15:00,2020-04-27 20:15:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
218,133820,2020-04-27,20:30:00,2020-04-27 20:30:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
219,133821,2020-04-27,20:45:00,2020-04-27 20:45:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
220,133822,2020-04-27,21:00:00,2020-04-27 21:00:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
221,133823,2020-04-27,21:15:00,2020-04-27 21:15:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
222,133824,2020-04-27,21:30:00,2020-04-27 21:30:00,0.0,7.62,3.84,1.25,1.6,0.0,12.5,12.5,11.9
223,133825,2020-04-27,21:45:00,2020-04-27 21:45:00,0.0,7.62,3.84,1.25,1.59,0.0,12.5,12.5,11.9
224,133826,2020-04-27,22:00:00,2020-04-27 22:00:00,0.0,7.62,3.84,1.25,1.59,0.0,12.5,12.5,11.9
225,133827,2020-04-27,22:15:00,2020-04-27 22:15:00,0.0,7.62,3.85,1.25,1.59,0.0,12.5,12.5,11.9
226,133828,2020-04-27,22:30:00,2020-04-27 22:30:00,0.0,7.62,3.85,1.25,1.59,0.0,12.5,12.5,11.9
227,133829,2020-04-27,22:45:00,2020-04-27 22:45:00,0.0,7.62,3.85,1.25,1.59,0.0,12.5,12.5,11.9
228,133830,2020-04-27,23:00:00,2020-04-27 23:00:00,0.0,7.62,3.85,1.24,1.59,0.0,12.5,12.5,11.9
229,133831,2020-04-27,23:15:00,2020-04-27 23:15:00,0.0,7.62,3.85,1.24,1.59,0.0,12.5,12.5,11.9
230,133832,2020-04-27,23:30:00,2020-04-27 23:30:00,0.0,7.62,3.85,1.24,1.59,0.0,12.5,12.5,11.9
231,133833,2020-04-27,23:45:00,2020-04-27 23:45:00,0.0,7.62,3.85,1.24,1.59,0.0,12.5,12.5,11.9
232,133834,2020-04-28,00:00:00,2020-04-28 00:00:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
233,133835,2020-04-28,00:15:00,2020-04-28 00:15:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
234,133836,2020-04-28,00:30:00,2020-04-28 00:30:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
235,133837,2020-04-28,00:45:00,2020-04-28 00:45:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
236,133838,2020-04-28,01:00:00,2020-04-28 01:00:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
237,133839,2020-04-28,01:15:00,2020-04-28 01:15:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
238,133840,2020-04-28,01:30:00,2020-04-28 01:30:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
239,133841,2020-04-28,01:45:00,2020-04-28 01:45:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
240,133842,2020-04-28,02:00:00,2020-04-28 02:00:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
241,133843,2020-04-28,02:15:00,2020-04-28 02:15:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
242,133844,2020-04-28,02:30:00,2020-04-28 02:30:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
243,133845,2020-04-28,02:45:00,2020-04-28 02:45:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
244,133846,2020-04-28,03:00:00,2020-04-28 03:00:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
245,133847,2020-04-28,03:15:00,2020-04-28 03:15:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
246,133848,2020-04-28,03:30:00,2020-04-28 03:30:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
247,133849,2020-04-28,03:45:00,2020-04-28 03:45:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
248,133850,2020-04-28,04:00:00,2020-04-28 04:00:00,0.0,7.62,3.85,1.24,1.59,0.0,10.4,11.3,11.1
249,133851,2020-04-28,04:15:00,2020-04-28 04:15:00,0.0,7.62,3.86,1.24,1.59,0.0,10.4,11.3,11.1
250,133852,2020-04-28,04:30:00,2020-04-28 04:30:00,0.0,7.62,3.86,1.24,1.59,0.0,10.4,11.3,11.1
251,133853,2020-04-28,04:45:00,2020-04-28 04:45:00,0.0,7.62,3.86,1.24,1.59,0.0,10.4,11.3,11.1
252,133854,2020-04-28,05:00:00,2020-04-28 05:00:00,0.0,7.62,3.86,1.23,1.59,0.0,10.4,11.3,11.1
253,133855,2020-04-28,05:15:00,2020-04-28 05:15:00,0.0,7.62,3.86,1.23,1.59,0.0,10.4,11.3,11.1
254,133856,2020-04-28,05:30:00,2020-04-28 05:30:00,0.0,7.62,3.86,1.23,1.59,0.0,10.4,11.3,11.1
255,133857,2020-04-28,05:45:00,2020-04-28 05:45:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
256,133858,2020-04-28,06:00:00,2020-04-28 06:00:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
257,133859,2020-04-28,06:15:00,2020-04-28 06:15:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
258,133860,2020-04-28,06:30:00,2020-04-28 06:30:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
259,133861,2020-04-28,06:45:00,2020-04-28 06:45:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
260,133862,2020-04-28,07:00:00,2020-04-28 07:00:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
261,133863,2020-04-28,07:15:00,2020-04-28 07:15:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
262,133864,2020-04-28,07:30:00,2020-04-28 07:30:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
263,133865,2020-04-28,07:45:00,2020-04-28 07:45:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
264,133866,2020-04-28,08:00:00,2020-04-28 08:00:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
265,133867,2020-04-28,08:15:00,2020-04-28 08:15:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
266,133868,2020-04-28,08:30:00,2020-04-28 08:30:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
267,133869,2020-04-28,08:45:00,2020-04-28 08:45:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
268,133870,2020-04-28,09:00:00,2020-04-28 09:00:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
269,133871,2020-04-28,09:15:00,2020-04-28 09:15:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
270,133872,2020-04-28,09:30:00,2020-04-28 09:30:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
271,133873,2020-04-28,09:45:00,2020-04-28 09:45:00,0.0,7.62,3.86,1.23,1.58,0.0,10.4,11.3,11.1
272,133874,2020-04-28,10:00:00,2020-04-28 10:00:00,0.0,7.62,3.87,1.23,1.58,0.0,10.4,11.3,11.1
273,133875,2020-04-28,10:15:00,2020-04-28 10:15:00,0.0,7.62,3.87,1.23,1.58,0.0,10.4,11.3,11.1
274,133876,2020-04-28,10:30:00,2020-04-28 10:30:00,0.0,7.62,3.87,1.23,1.58,0.0,10.4,11.3,11.1
275,133877,2020-04-28,10:45:00,2020-04-28 10:45:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
276,133878,2020-04-28,11:00:00,2020-04-28 11:00:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
277,133879,2020-04-28,11:15:00,2020-04-28 11:15:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
278,133880,2020-04-28,11:30:00,2020-04-28 11:30:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
279,133881,2020-04-28,11:45:00,2020-04-28 11:45:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
280,133882,2020-04-28,12:00:00,2020-04-28 12:00:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
281,133883,2020-04-28,12:15:00,2020-04-28 12:15:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
282,133884,2020-04-28,12:30:00,2020-04-28 12:30:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
283,133885,2020-04-28,12:45:00,2020-04-28 12:45:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
284,133886,2020-04-28,13:00:00,2020-04-28 13:00:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
285,133887,2020-04-28,13:15:00,2020-04-28 13:15:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
286,133888,2020-04-28,13:30:00,2020-04-28 13:30:00,0.0,7.62,3.87,1.22,1.58,0.0,10.4,11.3,11.1
287,133889,2020-04-28,13:45:00,2020-04-28 13:45:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
288,133890,2020-04-28,14:00:00,2020-04-28 14:00:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
289,133891,2020-04-28,14:15:00,2020-04-28 14:15:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
290,133892,2020-04-28,14:30:00,2020-04-28 14:30:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
291,133893,2020-04-28,14:45:00,2020-04-28 14:45:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
292,133894,2020-04-28,15:00:00,2020-04-28 15:00:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
293,133895,2020-04-28,15:15:00,2020-04-28 15:15:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
294,133896,2020-04-28,15:30:00,2020-04-28 15:30:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
295,133897,2020-04-28,15:45:00,2020-04-28 15:45:00,0.0,7.62,3.87,1.22,1.57,0.0,10.4,11.3,11.1
296,133898,2020-04-28,16:00:00,2020-04-28 16:00:00,0.0,7.62,3.88,1.22,1.57,0.0,10.4,11.3,11.1
297,133899,2020-04-28,16:15:00,2020-04-28 16:15:00,0.0,7.62,3.88,1.22,1.57,0.0,10.4,11.3,11.1
298,133900,2020-04-28,16:30:00,2020-04-28 16:30:00,0.0,7.62,3.88,1.22,1.57,0.0,10.4,11.3,11.1
299,133901,2020-04-28,16:45:00,2020-04-28 16:45:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
300,133902,2020-04-28,17:00:00,2020-04-28 17:00:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
301,133903,2020-04-28,17:15:00,2020-04-28 17:15:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
302,133904,2020-04-28,17:30:00,2020-04-28 17:30:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
303,133905,2020-04-28,17:45:00,2020-04-28 17:45:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
304,133906,2020-04-28,18:00:00,2020-04-28 18:00:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
305,133907,2020-04-28,18:15:00,2020-04-28 18:15:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
306,133908,2020-04-28,18:30:00,2020-04-28 18:30:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
307,133909,2020-04-28,18:45:00,2020-04-28 18:45:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
308,133910,2020-04-28,19:00:00,2020-04-28 19:00:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
309,133911,2020-04-28,19:15:00,2020-04-28 19:15:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
310,133912,2020-04-28,19:30:00,2020-04-28 19:30:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
311,133913,2020-04-28,19:45:00,2020-04-28 19:45:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
312,133914,2020-04-28,20:00:00,2020-04-28 20:00:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
313,133915,2020-04-28,20:15:00,2020-04-28 20:15:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
314,133916,2020-04-28,20:30:00,2020-04-28 20:30:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
315,133917,2020-04-28,20:45:00,2020-04-28 20:45:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
316,133918,2020-04-28,21:00:00,2020-04-28 21:00:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
317,133919,2020-04-28,21:15:00,2020-04-28 21:15:00,0.0,7.62,3.88,1.21,1.57,0.0,10.4,11.3,11.1
318,133920,2020-04-28,21:30:00,2020-04-28 21:30:00,0.0,7.62,3.88,1.21,1.56,0.0,10.4,11.3,11.1
319,133921,2020-04-28,21:45:00,2020-04-28 21:45:00,0.0,7.62,3.88,1.21,1.56,0.0,10.4,11.3,11.1
320,133922,2020-04-28,22:00:00,2020-04-28 22:00:00,0.0,7.62,3.89,1.21,1.56,0.0,10.4,11.3,11.1
321,133923,2020-04-28,22:15:00,2020-04-28 22:15:00,0.0,7.62,3.89,1.21,1.56,0.0,10.4,11.3,11.1
322,133924,2020-04-28,22:30:00,2020-04-28 22:30:00,0.0,7.62,3.89,1.21,1.56,0.0,10.4,11.3,11.1
323,133925,2020-04-28,22:45:00,2020-04-28 22:45:00,0.0,7.62,3.89,1.2,1.56,0.0,10.4,11.3,11.1
324,133926,2020-04-28,23:00:00,2020-04-28 23:00:00,0.0,7.62,3.89,1.2,1.56,0.0,10.4,11.3,11.1
325,133927,2020-04-28,23:15:00,2020-04-28 23:15:00,0.0,7.62,3.89,1.2,1.56,0.0,10.4,11.3,11.1
326,133928,2020-04-28,23:30:00,2020-04-28 23:30:00,0.0,7.62,3.89,1.2,1.56,0.0,10.4,11.3,11.1
327,133929,2020-04-28,23:45:00,2020-04-28 23:45:00,0.0,7.62,3.89,1.2,1.56,0.0,10.4,11.3,11.1
328,133930,2020-04-29,00:00:00,2020-04-29 00:00:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
329,133931,2020-04-29,00:15:00,2020-04-29 00:15:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
330,133932,2020-04-29,00:30:00,2020-04-29 00:30:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
331,133933,2020-04-29,00:45:00,2020-04-29 00:45:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
332,133934,2020-04-29,01:00:00,2020-04-29 01:00:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
333,133935,2020-04-29,01:15:00,2020-04-29 01:15:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
334,133936,2020-04-29,01:30:00,2020-04-29 01:30:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
335,133937,2020-04-29,01:45:00,2020-04-29 01:45:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
336,133938,2020-04-29,02:00:00,2020-04-29 02:00:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
337,133939,2020-04-29,02:15:00,2020-04-29 02:15:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
338,133940,2020-04-29,02:30:00,2020-04-29 02:30:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
339,133941,2020-04-29,02:45:00,2020-04-29 02:45:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
340,133942,2020-04-29,03:00:00,2020-04-29 03:00:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
341,133943,2020-04-29,03:15:00,2020-04-29 03:15:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
342,133944,2020-04-29,03:30:00,2020-04-29 03:30:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
343,133945,2020-04-29,03:45:00,2020-04-29 03:45:00,0.0,7.62,3.89,1.2,1.56,0.0,3.6,2.6,2.2
344,133946,2020-04-29,04:00:00,2020-04-29 04:00:00,0.0,7.62,3.9,1.2,1.56,0.0,3.6,2.6,2.2
345,133947,2020-04-29,04:15:00,2020-04-29 04:15:00,0.0,7.62,3.9,1.2,1.56,0.0,3.6,2.6,2.2
346,133948,2020-04-29,04:30:00,2020-04-29 04:30:00,0.0,7.62,3.9,1.19,1.56,0.0,3.6,2.6,2.2
347,133949,2020-04-29,04:45:00,2020-04-29 04:45:00,0.0,7.62,3.9,1.19,1.56,0.0,3.6,2.6,2.2
348,133950,2020-04-29,05:00:00,2020-04-29 05:00:00,0.0,7.62,3.9,1.19,1.56,0.0,3.6,2.6,2.2
349,133951,2020-04-29,05:15:00,2020-04-29 05:15:00,0.0,7.62,3.9,1.19,1.56,0.0,3.6,2.6,2.2
350,133952,2020-04-29,05:30:00,2020-04-29 05:30:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
351,133953,2020-04-29,05:45:00,2020-04-29 05:45:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
352,133954,2020-04-29,06:00:00,2020-04-29 06:00:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
353,133955,2020-04-29,06:15:00,2020-04-29 06:15:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
354,133956,2020-04-29,06:30:00,2020-04-29 06:30:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
355,133957,2020-04-29,06:45:00,2020-04-29 06:45:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
356,133958,2020-04-29,07:00:00,2020-04-29 07:00:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
357,133959,2020-04-29,07:15:00,2020-04-29 07:15:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
358,133960,2020-04-29,07:30:00,2020-04-29 07:30:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
359,133961,2020-04-29,07:45:00,2020-04-29 07:45:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
360,133962,2020-04-29,08:00:00,2020-04-29 08:00:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
361,133963,2020-04-29,08:15:00,2020-04-29 08:15:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
362,133964,2020-04-29,08:30:00,2020-04-29 08:30:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
363,133965,2020-04-29,08:45:00,2020-04-29 08:45:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
364,133966,2020-04-29,09:00:00,2020-04-29 09:00:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
365,133967,2020-04-29,09:15:00,2020-04-29 09:15:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
366,133968,2020-04-29,09:30:00,2020-04-29 09:30:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
367,133969,2020-04-29,09:45:00,2020-04-29 09:45:00,0.0,7.62,3.9,1.19,1.55,0.0,3.6,2.6,2.2
368,133970,2020-04-29,10:00:00,2020-04-29 10:00:00,0.0,7.62,3.91,1.19,1.55,0.0,3.6,2.6,2.2
369,133971,2020-04-29,10:15:00,2020-04-29 10:15:00,0.0,7.62,3.91,1.19,1.55,0.0,3.6,2.6,2.2
370,133972,2020-04-29,10:30:00,2020-04-29 10:30:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
371,133973,2020-04-29,10:45:00,2020-04-29 10:45:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
372,133974,2020-04-29,11:00:00,2020-04-29 11:00:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
373,133975,2020-04-29,11:15:00,2020-04-29 11:15:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
374,133976,2020-04-29,11:30:00,2020-04-29 11:30:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
375,133977,2020-04-29,11:45:00,2020-04-29 11:45:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
376,133978,2020-04-29,12:00:00,2020-04-29 12:00:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
377,133979,2020-04-29,12:15:00,2020-04-29 12:15:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
378,133980,2020-04-29,12:30:00,2020-04-29 12:30:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
379,133981,2020-04-29,12:45:00,2020-04-29 12:45:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
380,133982,2020-04-29,13:00:00,2020-04-29 13:00:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
381,133983,2020-04-29,13:15:00,2020-04-29 13:15:00,0.0,7.62,3.91,1.18,1.55,0.0,3.6,2.6,2.2
382,133984,2020-04-29,13:30:00,2020-04-29 13:30:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
383,133985,2020-04-29,13:45:00,2020-04-29 13:45:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
384,133986,2020-04-29,14:00:00,2020-04-29 14:00:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
385,133987,2020-04-29,14:15:00,2020-04-29 14:15:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
386,133988,2020-04-29,14:30:00,2020-04-29 14:30:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
387,133989,2020-04-29,14:45:00,2020-04-29 14:45:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
388,133990,2020-04-29,15:00:00,2020-04-29 15:00:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
389,133991,2020-04-29,15:15:00,2020-04-29 15:15:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
390,133992,2020-04-29,15:30:00,2020-04-29 15:30:00,0.0,7.62,3.91,1.18,1.54,0.0,3.6,2.6,2.2
391,133993,2020-04-29,15:45:00,2020-04-29 15:45:00,0.0,7.62,3.92,1.18,1.54,0.0,3.6,2.6,2.2
392,133994,2020-04-29,16:00:00,2020-04-29 16:00:00,0.0,7.62,3.92,1.18,1.54,0.0,3.6,2.6,2.2
393,133995,2020-04-29,16:15:00,2020-04-29 16:15:00,0.0,7.62,3.92,1.18,1.54,0.0,3.6,2.6,2.2
394,133996,2020-04-29,16:30:00,2020-04-29 16:30:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
395,133997,2020-04-29,16:45:00,2020-04-29 16:45:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
396,133998,2020-04-29,17:00:00,2020-04-29 17:00:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
397,133999,2020-04-29,17:15:00,2020-04-29 17:15:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
398,134000,2020-04-29,17:30:00,2020-04-29 17:30:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
399,134001,2020-04-29,17:45:00,2020-04-29 17:45:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
400,134002,2020-04-29,18:00:00,2020-04-29 18:00:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
401,134003,2020-04-29,18:15:00,2020-04-29 18:15:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
402,134004,2020-04-29,18:30:00,2020-04-29 18:30:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
403,134005,2020-04-29,18:45:00,2020-04-29 18:45:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
404,134006,2020-04-29,19:00:00,2020-04-29 19:00:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
405,134007,2020-04-29,19:15:00,2020-04-29 19:15:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
406,134008,2020-04-29,19:30:00,2020-04-29 19:30:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
407,134009,2020-04-29,19:45:00,2020-04-29 19:45:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
408,134010,2020-04-29,20:00:00,2020-04-29 20:00:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
409,134011,2020-04-29,20:15:00,2020-04-29 20:15:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
410,134012,2020-04-29,20:30:00,2020-04-29 20:30:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
411,134013,2020-04-29,20:45:00,2020-04-29 20:45:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
412,134014,2020-04-29,21:00:00,2020-04-29 21:00:00,0.0,7.62,3.92,1.17,1.54,0.0,3.6,2.6,2.2
